"",".id","intervention","excess_cost","excess_qalyloss","IncrementalCost","IncrementalQALYGain","NetMonetaryBenefit"
"1742",871,"iFAST",2789836886.31571,106969.30328086,-5403637.77347851,1141.82130408846,28240063.8552477
"1743",872,"current",2766918608.97426,120739.832808552,0,0,0
"1744",872,"iFAST",2764337787.66422,119395.92013471,-2580821.31003523,1343.91267384129,29459074.786861
"1745",873,"current",3482012619.31167,133444.957843003,0,0,0
"1746",873,"iFAST",3479176249.72459,133279.597616836,-2836369.58708239,165.360226166464,6143574.11041166
"1747",874,"current",2690488302.27382,127510.330250017,0,0,0
"1748",874,"iFAST",2689425147.87189,127473.89914614,-1063154.40193081,36.4311038775486,1791776.47948178
"1749",875,"current",3422813933.99697,122873.590820684,0,0,0
"1750",875,"iFAST",3422964834.95221,122829.701452631,150900.955247402,43.8893680536275,726886.405825149
"1751",876,"current",3175729600.3556,110259.943887408,0,0,0
"1752",876,"iFAST",3177326570.80703,110266.586201602,1596970.45143604,-6.64231419455609,-1729816.73532716
"1753",877,"current",2791233374.67903,123386.881935505,0,0,0
"1754",877,"iFAST",2789722737.8964,123169.287346826,-1510636.78263664,217.594588678738,5862528.5562114
"1755",878,"current",3499810637.84428,135508.061924478,0,0,0
"1756",878,"iFAST",3500394230.28936,135305.013218144,583592.445079327,203.048706334521,3477381.68161109
"1757",879,"current",3178730893.36672,118144.389617862,0,0,0
"1758",879,"iFAST",3177283622.07867,118108.966926104,-1447271.28805256,35.4226917574706,2155725.12320197
"1759",880,"current",3790497908.26693,108236.865040295,0,0,0
"1760",880,"iFAST",3791811033.24507,108226.154816072,1313124.97814322,10.7102242227847,-1098920.49368752
"1761",881,"current",3070549714.7067,128762.518978607,0,0,0
"1762",881,"iFAST",3070600220.43708,128747.064683876,50505.7303748131,15.4542947308655,258580.164242497
"1763",882,"current",2769442790.46636,123874.734430248,0,0,0
"1764",882,"iFAST",2768690786.12333,123238.498339916,-752004.343037128,636.236090332357,13476726.1496843
"1765",883,"current",3045394464.32191,131212.418566088,0,0,0
"1766",883,"iFAST",3045137140.26238,131134.135150518,-257324.059532166,78.2834155701566,1822992.3709353
"1767",884,"current",3295131222.1828,121125.842885155,0,0,0
"1768",884,"iFAST",3294336328.85568,121094.106031866,-794893.327116013,31.736853289287,1429630.39290175
"1769",885,"current",3144951528.97675,128419.474943327,0,0,0
"1770",885,"iFAST",3143543899.11671,127588.272052242,-1407629.86004066,831.202891085282,18031687.6817463
"1771",886,"current",3231960480.43058,119717.871186824,0,0,0
"1772",886,"iFAST",3233014378.85039,119663.749754463,1053898.41981077,54.1214323607564,28530.2274043569
"1773",887,"current",2849584389.77647,104860.13733955,0,0,0
"1774",887,"iFAST",2847771921.62529,104600.892245381,-1812468.15117836,259.245094169688,6997370.03457212
"1775",888,"current",3231036859.67906,103303.82832655,0,0,0
"1776",888,"iFAST",3229451850.36527,103126.17680547,-1585009.31379747,177.651521079504,5138039.73538756
"1777",889,"current",3303167758.08171,116515.921115417,0,0,0
"1778",889,"iFAST",3299635263.24039,115996.458168863,-3532494.84131479,519.462946554107,13921753.7723969
"1779",890,"current",2751793859.60164,100240.403197051,0,0,0
"1780",890,"iFAST",2751196849.70322,100244.469394162,-597009.898422718,-4.06619711180974,515685.956186523
"1781",891,"current",3249858151.66909,125394.741615539,0,0,0
"1782",891,"iFAST",3251462218.1186,125363.638536643,1604066.44950771,31.1030788963981,-982004.871579752
"1783",892,"current",3486187822.52797,100602.245942293,0,0,0
"1784",892,"iFAST",3484413868.61482,100397.886605535,-1773953.91314793,204.359336757741,5861140.64830275
"1785",893,"current",4290258372.89711,108172.947422188,0,0,0
"1786",893,"iFAST",4286993522.49398,108085.120571476,-3264850.40312958,87.826850712474,5021387.41737906
"1787",894,"current",3369318092.98303,110804.559816419,0,0,0
"1788",894,"iFAST",3370672396.4906,109911.404249867,1354303.50757408,893.155566552145,16508807.8234688
"1789",895,"current",5064619459.15423,126200.399414663,0,0,0
"1790",895,"iFAST",5064785473.76814,126030.314458788,166014.613911629,170.084955875209,3235684.50359255
"1791",896,"current",3541322424.90397,107895.615650961,0,0,0
"1792",896,"iFAST",3537999852.72997,107366.605411729,-3322572.17400074,529.010239231633,13902776.9586334
"1793",897,"current",3215747573.27022,128418.568092998,0,0,0
"1794",897,"iFAST",3212751337.96968,127033.481422002,-2996235.30053282,1385.08667099594,30697968.7204516
"1795",898,"current",2740618467.72025,121372.636230021,0,0,0
"1796",898,"iFAST",2739498983.74706,121294.008173753,-1119483.97318459,78.6280562683241,2692045.09855107
"1797",899,"current",3301072824.44033,96811.7193160523,0,0,0
"1798",899,"iFAST",3303144763.60033,96744.2518545702,2071939.15999889,67.4674614821415,-722589.930356063
"1799",900,"current",3663847141.24663,132658.517223633,0,0,0
"1800",900,"iFAST",3660765495.30326,131733.417977988,-3081645.94337606,925.099245645077,21583630.8562776
"1801",901,"current",2552893999.91853,126443.50934467,0,0,0
"1802",901,"iFAST",2553537616.9377,126426.700014189,643617.019171238,16.8093304811773,-307430.409547692
"1803",902,"current",3323310996.8197,125499.34083691,0,0,0
"1804",902,"iFAST",3324145377.56562,125480.162433106,834380.745920181,19.1784038035985,-450812.669848212
"1805",903,"current",3288048065.58846,129776.138224457,0,0,0
"1806",903,"iFAST",3284483961.31548,129644.665076736,-3564104.27298164,131.473147720055,6193567.22738274
"1807",904,"current",2970731549.08243,124205.673090987,0,0,0
"1808",904,"iFAST",2969182865.89128,124029.084853488,-1548683.19114923,176.588237498887,5080447.94112697
"1809",905,"current",3684212591.52155,126996.348647529,0,0,0
"1810",905,"iFAST",3683359439.80638,126751.607019137,-853151.715167522,244.741628392207,5747984.28301165
"1811",906,"current",3621090240.93132,126214.35446671,0,0,0
"1812",906,"iFAST",3619049930.29036,125900.126339226,-2040310.64095592,314.228127483933,8324873.19063459
"1813",907,"current",3219026226.53802,123286.926941561,0,0,0
"1814",907,"iFAST",3215896325.04188,122962.831327045,-3129901.49614,324.095614516176,9611813.78646353
"1815",908,"current",3122645928.3111,121836.27387424,0,0,0
"1816",908,"iFAST",3124474235.48837,121848.704742809,1828307.17726421,-12.430868569325,-2076924.54865071
"1817",909,"current",3832332123.80359,129901.07659327,0,0,0
"1818",909,"iFAST",3835006172.31491,129916.246842925,2674048.51132202,-15.1702496546495,-2977453.50441501
"1819",910,"current",3339662059.37516,121180.502369243,0,0,0
"1820",910,"iFAST",3337542370.86975,120831.339177749,-2119688.50541258,349.163191493848,9102952.33528954
"1821",911,"current",3002424825.82459,116703.741772968,0,0,0
"1822",911,"iFAST",2996428144.19264,115688.203271577,-5996681.63194799,1015.53850139101,26307451.6597682
"1823",912,"current",3914782664.67194,122076.294876763,0,0,0
"1824",912,"iFAST",3911359760.53927,121606.736099775,-3422904.1326704,469.558776987586,12814079.6724221
"1825",913,"current",2986061228.08175,141228.106486043,0,0,0
"1826",913,"iFAST",2985704771.91863,141180.765559936,-356456.163127899,47.3409261065244,1303274.68525839
"1827",914,"current",3303614710.45716,108638.471386848,0,0,0
"1828",914,"iFAST",3300256228.85117,107894.773495452,-3358481.6059804,743.697891395772,18232439.4338958
"1829",915,"current",3564211455.7659,135598.425921645,0,0,0
"1830",915,"iFAST",3564923776.02266,135581.994511649,712320.256761074,16.4314099965559,-383692.056829956
"1831",916,"current",3942320230.07157,124289.660653717,0,0,0
"1832",916,"iFAST",3937323897.19647,123884.322880477,-4996332.87510443,405.337773240681,13103088.339918
"1833",917,"current",2645064824.87287,132291.144714578,0,0,0
"1834",917,"iFAST",2644261960.22903,131726.792035334,-802864.643839359,564.352679243399,12089918.2287073
"1835",918,"current",2814489507.59668,132046.332271864,0,0,0
"1836",918,"iFAST",2816763267.68408,132043.408656971,2273760.08739138,2.92361489366158,-2215287.78951814
"1837",919,"current",3904616702.27026,122944.107236336,0,0,0
"1838",919,"iFAST",3904232212.48325,122527.665102392,-384489.787008286,416.442133943841,8713332.46588511
"1839",920,"current",4769468781.63805,135625.674726819,0,0,0
"1840",920,"iFAST",4768697001.70952,135636.679620182,-771779.928523064,-11.0048933624348,551682.061274367
"1841",921,"current",4114234577.47632,115356.543061711,0,0,0
"1842",921,"iFAST",4113319982.64029,115258.078019637,-914594.836028099,98.4650420741818,2883895.67751174
"1843",922,"current",3510074857.98819,133626.314431897,0,0,0
"1844",922,"iFAST",3509366533.31854,133269.732186029,-708324.669651985,356.582245867641,7839969.58700481
"1845",923,"current",3743102466.27558,124088.029451619,0,0,0
"1846",923,"iFAST",3739918221.94791,123993.234463887,-3184244.32766676,94.7949877316423,5080144.08229961
"1847",924,"current",3343419083.20191,107552.616069288,0,0,0
"1848",924,"iFAST",3337546044.90152,106148.770938336,-5873038.30039215,1403.84513095178,33949940.9194278
"1849",925,"current",3328441457.68655,127834.896517086,0,0,0
"1850",925,"iFAST",3327534804.22039,127789.888127357,-906653.466161251,45.0083897282602,1806821.26072646
"1851",926,"current",2869342364.14836,100507.808297929,0,0,0
"1852",926,"iFAST",2867667368.981,99779.8727909075,-1674995.16736269,727.935507021757,16233705.3077978
"1853",927,"current",5047048227.73095,121005.07493491,0,0,0
"1854",927,"iFAST",5035321586.87242,120773.100992947,-11726640.8585272,231.973941962962,16366119.6977864
"1855",928,"current",2789769637.17846,129053.051504782,0,0,0
"1856",928,"iFAST",2789018820.7991,128712.302377793,-750816.379360676,340.749126989394,7565798.91914856
"1857",929,"current",3877947768.44756,125979.090937409,0,0,0
"1858",929,"iFAST",3877806247.66575,125649.833758635,-141520.781811237,329.257178773318,6726664.35727759
"1859",930,"current",3703285659.33356,133350.452876611,0,0,0
"1860",930,"iFAST",3698727575.51179,132975.121324056,-4558083.82177305,375.331552554999,12064714.872873
"1861",931,"current",2793472612.03084,124282.577456723,0,0,0
"1862",931,"iFAST",2791090517.97185,122753.770014301,-2382094.05899143,1528.80744242147,32958242.9074209
"1863",932,"current",2734307876.85451,119645.411588378,0,0,0
"1864",932,"iFAST",2733613867.10731,119046.76360675,-694009.747200012,598.647981628194,12666969.3797639
"1865",933,"current",4513993866.10494,115837.74309117,0,0,0
"1866",933,"iFAST",4512091065.94964,115400.455582555,-1902800.15530014,437.287508615162,10648550.3276034
"1867",934,"current",2718185412.23736,102753.015176216,0,0,0
"1868",934,"iFAST",2714966307.91599,102594.397574077,-3219104.32136726,158.617602139202,6391456.3641513
"1869",935,"current",4707950979.27562,134720.476700496,0,0,0
"1870",935,"iFAST",4704039887.20221,134248.417258232,-3911092.07340336,472.059442263038,13352280.9186641
"1871",936,"current",4036555229.35279,114058.985991039,0,0,0
"1872",936,"iFAST",4033880119.81599,113566.065246875,-2675109.5367918,492.920744164658,12533524.420085
"1873",937,"current",3886795540.48589,115870.56301544,0,0,0
"1874",937,"iFAST",3880890828.62432,115495.523123815,-5904711.86156654,375.039891624867,13405509.6940639
"1875",938,"current",3397831921.81087,134313.895349546,0,0,0
"1876",938,"iFAST",3396164935.13365,133900.484406587,-1666986.67722178,413.410942958988,9935205.53640154
"1877",939,"current",3091809294.00733,113723.044274538,0,0,0
"1878",939,"iFAST",3087599242.9537,112911.666158985,-4210051.05362701,811.378115552943,20437613.3646859
"1879",940,"current",4292758472.11078,139337.760192057,0,0,0
"1880",940,"iFAST",4289519851.8214,138267.307813844,-3238620.28938007,1070.452378213,24647667.85364
"1881",941,"current",2560361568.94051,106627.905344327,0,0,0
"1882",941,"iFAST",2560545289.71094,106628.101558983,183720.770434856,-0.196214655792573,-187645.063550708
"1883",942,"current",4187909973.13239,106085.249096976,0,0,0
"1884",942,"iFAST",4189626964.41622,105964.729894042,1716991.2838273,120.519202933981,693392.774852324
"1885",943,"current",3798865286.75433,128323.367000435,0,0,0
"1886",943,"iFAST",3800778154.64891,128328.403894289,1912867.89457846,-5.03689385399048,-2013605.77165827
"1887",944,"current",3387712221.07785,128979.69624418,0,0,0
"1888",944,"iFAST",3388659905.7058,128782.047006887,947684.627943039,197.64923729263,3005300.11790955
"1889",945,"current",3749012918.76932,120245.516899862,0,0,0
"1890",945,"iFAST",3744728340.16907,119835.949296729,-4284578.60024834,409.567603133284,12475930.662914
"1891",946,"current",3269130234.81614,140763.324531471,0,0,0
"1892",946,"iFAST",3270866895.63028,140783.765463985,1736660.81413984,-20.4409325136512,-2145479.46441287
"1893",947,"current",2736378554.02116,105456.313484208,0,0,0
"1894",947,"iFAST",2734215191.25961,104225.380675379,-2163362.76155424,1230.93280882901,26782018.9381344
"1895",948,"current",3854278181.67079,109899.295169336,0,0,0
"1896",948,"iFAST",3856739407.07404,109918.490924309,2461225.40325689,-19.1957549733197,-2845140.50272329
"1897",949,"current",3790814723.11759,119363.567784344,0,0,0
"1898",949,"iFAST",3790799441.62546,119261.664560336,-15281.4921374321,101.903224007998,2053345.97229739
"1899",950,"current",3297564176.68042,122518.983852702,0,0,0
"1900",950,"iFAST",3293933619.41067,122390.631966739,-3630557.26975393,128.351885962489,6197594.98900372
"1901",951,"current",3969423693.60464,108167.282355106,0,0,0
"1902",951,"iFAST",3963392117.4946,107131.831522208,-6031576.11004305,1035.45083289847,26740592.7680124
"1903",952,"current",2489364780.86125,137469.43113988,0,0,0
"1904",952,"iFAST",2487988999.78561,136771.071537443,-1375781.07563829,698.359602436598,15342973.1243703
"1905",953,"current",4073188493.79672,117169.268387612,0,0,0
"1906",953,"iFAST",4073442099.21772,116432.586620489,253605.42099762,736.681767122413,14480029.9214506
"1907",954,"current",4262799221.9714,124969.870016952,0,0,0
"1908",954,"iFAST",4262925913.343,124752.848182886,126691.371604919,217.021834066036,4213745.3097158
"1909",955,"current",2941161349.58797,130665.761983872,0,0,0
"1910",955,"iFAST",2937921518.0454,128809.388291545,-3239831.54256773,1856.37369232654,40367305.3890985
"1911",956,"current",3698111047.7636,121032.43405433,0,0,0
"1912",956,"iFAST",3692149074.77676,120857.140819994,-5961972.98683786,175.293234335404,9467837.67354595
"1913",957,"current",2809410125.04836,131312.197044668,0,0,0
"1914",957,"iFAST",2809238660.59523,131342.546544583,-171464.453132629,-30.3494999146787,-435525.545160946
"1915",958,"current",2557238486.7095,134290.794570723,0,0,0
"1916",958,"iFAST",2555919178.42723,133831.503609267,-1319308.28227472,459.290961456194,10505127.5113986
"1917",959,"current",3021398753.48188,109539.915849091,0,0,0
"1918",959,"iFAST",3021952675.10178,109171.759094542,553921.619896889,368.156754548807,6809213.47107925
"1919",960,"current",2896254975.64759,130247.264155191,0,0,0
"1920",960,"iFAST",2894634789.21599,129676.148749743,-1620186.43160343,571.115405447723,13042494.5405579
"1921",961,"current",2805564944.6895,103956.382624841,0,0,0
"1922",961,"iFAST",2804447278.83171,103814.243431996,-1117665.85778475,142.139192845687,3960449.71469849
"1923",962,"current",4212796652.6238,117834.187139991,0,0,0
"1924",962,"iFAST",4210153370.88848,117809.150936756,-2643281.73532343,25.0362032349658,3144005.80002275
"1925",963,"current",2953227862.07173,102391.589013685,0,0,0
"1926",963,"iFAST",2950541612.80406,102134.252172797,-2686249.26766634,257.336840888136,7832986.08542906
"1927",964,"current",4378154552.31291,118510.191441964,0,0,0
"1928",964,"iFAST",4373740085.13255,118235.186498193,-4414467.18035698,275.004943771841,9914566.0557938
"1929",965,"current",3241453697.69675,138721.051750074,0,0,0
"1930",965,"iFAST",3243915224.78087,138741.978645612,2461527.08412838,-20.926895537239,-2880064.99487316
"1931",966,"current",2635747764.01683,131434.300916411,0,0,0
"1932",966,"iFAST",2628381484.33375,130854.949412969,-7366279.68307734,579.351503442114,18953309.7519196
"1933",967,"current",3798185525.22715,147075.017204444,0,0,0
"1934",967,"iFAST",3798752941.37069,147066.297785517,567416.143538952,8.71941892619361,-393027.76501508
"1935",968,"current",3024887252.33963,122902.955112825,0,0,0
"1936",968,"iFAST",3022985919.9285,122095.063385911,-1901332.41113281,807.891726914022,18059166.9494133
"1937",969,"current",4295216356.30322,116349.406439678,0,0,0
"1938",969,"iFAST",4300031424.26072,116672.835984673,4815067.95750141,-323.429544994986,-11283658.8574011
"1939",970,"current",3266100154.13889,114534.888341584,0,0,0
"1940",970,"iFAST",3264781170.2901,114369.439635511,-1318983.84878635,165.448706072362,4627957.9702336
"1941",971,"current",3313637882.32884,128523.468130239,0,0,0
"1942",971,"iFAST",3310308397.50972,128392.071918829,-3329484.81911707,131.396211409708,5957409.04731124
"1943",972,"current",3375275873.12493,134899.5994632,0,0,0
"1944",972,"iFAST",3374942487.88249,134569.615672926,-333385.242443085,329.983790274506,6933061.0479332
"1945",973,"current",2461008956.30215,105426.15687307,0,0,0
"1946",973,"iFAST",2460242574.948,105384.867825413,-766381.354153633,41.2890476578614,1592162.30731086
"1947",974,"current",3370590329.45451,119051.34875719,0,0,0
"1948",974,"iFAST",3371290785.08074,119014.783041241,700455.626227856,36.5657159491966,30858.6927560763
"1949",975,"current",3645501239.74955,115068.06943398,0,0,0
"1950",975,"iFAST",3646297062.98088,115058.645411888,795823.231335163,9.4240220921929,-607342.789491305
"1951",976,"current",3619695954.28024,139639.147420593,0,0,0
"1952",976,"iFAST",3616962291.6391,139440.660301442,-2733662.64113665,198.487119151279,6703405.02416223
"1953",977,"current",3630661365.42804,107123.422435847,0,0,0
"1954",977,"iFAST",3630529893.85578,107072.601007096,-131471.572264194,50.8214287517476,1147900.14729915
"1955",978,"current",3153474458.85524,110993.50361381,0,0,0
"1956",978,"iFAST",3151043006.53799,110557.914779872,-2431452.3172493,435.588833938062,11143228.9960105
"1957",979,"current",2973282181.97517,128848.951392876,0,0,0
"1958",979,"iFAST",2975694335.26731,128863.828493217,2412153.29214048,-14.8771003409638,-2709695.29895976
"1959",980,"current",2623530927.18506,126048.689558325,0,0,0
"1960",980,"iFAST",2624458678.31136,126048.247562581,927751.126296043,0.441995744011365,-918911.211415816
"1961",981,"current",3731975920.18182,124747.484542653,0,0,0
"1962",981,"iFAST",3730519419.74865,124264.82013362,-1456500.43317604,482.66440903343,11109788.6138446
"1963",982,"current",3685371703.0062,114395.776939881,0,0,0
"1964",982,"iFAST",3679779424.44138,113521.644959667,-5592278.56481934,874.13198021405,23074918.1691003
"1965",983,"current",4794800769.85778,116208.094758847,0,0,0
"1966",983,"iFAST",4796875589.81593,116213.091027732,2074819.95815086,-4.99626888490457,-2174745.33584895
"1967",984,"current",2933060246.12101,123173.055140617,0,0,0
"1968",984,"iFAST",2934514260.00569,123106.553976393,1454013.88468695,66.5011642238969,-123990.600209008
"1969",985,"current",3035054534.09793,132999.225043539,0,0,0
"1970",985,"iFAST",3033075784.42918,131147.019443001,-1978749.66875315,1852.20560053762,39022861.6795056
"1971",986,"current",3009752743.58139,125325.291658727,0,0,0
"1972",986,"iFAST",2999905755.02822,122873.797760132,-9846988.55316973,2451.49389859546,58876866.525079
"1973",987,"current",3360023388.22732,126713.49940259,0,0,0
"1974",987,"iFAST",3353458985.60026,125766.51476387,-6564402.6270566,946.984638720794,25504095.4014725
"1975",988,"current",3185852834.40369,106127.462726164,0,0,0
"1976",988,"iFAST",3183979566.47101,105542.864947351,-1873267.93267727,584.597778812662,13565223.5089305
"1977",989,"current",4560021249.48068,123388.620408272,0,0,0
"1978",989,"iFAST",4557839469.86672,122984.826210343,-2181779.6139555,403.794197928437,10257663.5725242
"1979",990,"current",2302674802.75355,109573.081071283,0,0,0
"1980",990,"iFAST",2302368507.36547,109497.91753118,-306295.388079166,75.1635401032981,1809566.19014513
"1981",991,"current",3126447759.24929,118075.162085451,0,0,0
"1982",991,"iFAST",3127265930.49114,117717.436029134,818171.241850853,357.726056317653,6336349.88450221
"1983",992,"current",3358223406.28339,116579.372257084,0,0,0
"1984",992,"iFAST",3353985167.45852,116023.433571902,-4238238.82487154,555.938685182773,15357012.528527
"1985",993,"current",3932762277.7553,127942.088827586,0,0,0
"1986",993,"iFAST",3931937383.64872,127790.129576428,-824894.106582642,151.959251158405,3864079.12975074
"1987",994,"current",3522802649.94124,124740.250242947,0,0,0
"1988",994,"iFAST",3522776817.0055,124663.881053542,-25832.9357337952,76.3691894052317,1553216.72383843
"1989",995,"current",4755716821.79985,109452.141883976,0,0,0
"1990",995,"iFAST",4747421314.24592,109091.89307195,-8295507.55392551,360.248812026286,15500483.7944512
"1991",996,"current",2810088171.04226,124549.487594252,0,0,0
"1992",996,"iFAST",2808453407.03092,124410.23229141,-1634764.01134729,139.255302841993,4419870.06818716
"1993",997,"current",3448635644.01026,137654.469538687,0,0,0
"1994",997,"iFAST",3448303879.04991,137711.808587798,-331764.960346222,-57.3390491118189,-815016.021890156
"1995",998,"current",2638995618.3066,110053.380593852,0,0,0
"1996",998,"iFAST",2635868235.9398,109709.070263877,-3127382.36680841,344.310329975211,10013588.9663126
"1997",999,"current",3599157567.96521,108295.404147441,0,0,0
"1998",999,"iFAST",3599560339.08295,108230.484145432,402771.117743969,64.9200020091375,895628.922438782
"1999",1000,"current",2742979424.41318,113067.07154022,0,0,0
"2000",1000,"iFAST",2735436753.79001,111540.172199688,-7542670.62316751,1526.8993405323,38080657.4338135
